Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
6656160;11605916;11448007;1;KU;68;N; ;0;ei henkilövahinkoa;SF ;            ;40
6661033;11605917;11448008;1;KU;37;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;20
6629751;11605918;11448009;1;KU;46;M; ;0;ei henkilövahinkoa;   ;B           ;
6629751;11605919;11448010;2;KU;47;M; ;0;ei henkilövahinkoa;EV ;ABCD        ;12
6544562;11605920;11448011;1;XX;; ; ;-;NA;   ;            ;
6544562;11605920;11448012;1;KU;49;M; ;0;ei henkilövahinkoa;RUS;            ;
6544562;11605921;11448013;2;KU;47;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;30
6621576;11605922;11448014;1;KU;26;M;O;0;ei henkilövahinkoa;   ;EI          ;
6696359;11605925;11448017;1;KU;53;M; ;0;ei henkilövahinkoa;   ;            ;35
6685791;11605926;11448018;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;            ;18
6656136;11605927;11448019;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;            ;9
6656136;11605928;11448020;2;KU;17;M; ;0;ei henkilövahinkoa;SF ;            ;
7254943;12897196;12801277;1;KU;47;M; ;0;ei henkilövahinkoa;EV ;B           ;
7254943;12897197;12801276;2;KU;39;N; ;0;ei henkilövahinkoa;SF ;BE          ;21
6629377;11605929;11448021;1;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
7254941;12897198;12801275;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;
7254941;12897199;12801274;2;KU;34;N; ;0;ei henkilövahinkoa;SF ;B           ;
6682515;11605941;11448034;1;KU;26;N; ;0;ei henkilövahinkoa;SF ;B           ;7
6693918;11605943;11448036;1;KU;60;N; ;L;loukkaantunut;SF ;            ;28
6693918;11605943;11448037;1;MA;66;N; ;L;loukkaantunut;SF ;            ;
6666151;11605947;11448042;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;BC          ;6
6666151;11605948;11448043;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;B           ;8
6666151;11605949;11448044;3;KU;31;M; ;0;ei henkilövahinkoa;SF ;B           ;8
6656138;11605950;11448045;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;38
6656138;11605951;11448046;2;KU;32;N; ;0;ei henkilövahinkoa;SF ;B           ;14
6661929;11605952;11448047;1;KU;57;N; ;0;ei henkilövahinkoa;EV ;            ;
6661929;11605953;11448048;2;KU;48;N; ;0;ei henkilövahinkoa;SF ;            ;30
6685793;11605954;11448049;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;            ;19
6685794;11605955;11448050;1;KU;34;M; ;0;ei henkilövahinkoa;SF ;            ;16
6685794;11605956;11448051;2;XX;; ; ;-;NA;   ;            ;
6688675;11605957;11448052;1;XX;; ; ;-;NA;   ;            ;
6688675;11605958;11448053;2;KU;66;N; ;0;ei henkilövahinkoa;SF ;ABE         ;43
6716317;11606169;11448054;1;KU;30;N; ;L;loukkaantunut;SF ;AB          ;1
6716317;11606170;11448055;2;KU;54;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;36
6682461;11606173;11448058;1;KU;55;N; ;0;ei henkilövahinkoa;SF ;ABE         ;36
6682461;11606174;11448059;2;KU;28;N; ;0;ei henkilövahinkoa;XS ;B           ;5
6716318;11606180;11448065;1;KU;25;M; ;0;ei henkilövahinkoa;TR ;B           ;3
6716318;11606181;11448066;2;KU;22;M; ;0;ei henkilövahinkoa;EV ;B           ;
6621376;11606182;11448067;1;KU;63;N; ;0;ei henkilövahinkoa;SF ;ABE         ;39
6621376;11606183;11448068;2;KU;50;N; ;0;ei henkilövahinkoa;SF ;B           ;16
6621933;11606184;11448069;1;KU;46;M; ;0;ei henkilövahinkoa;EV ;BCD         ;12
6621933;11606185;11448070;2;KU;27;M; ;0;ei henkilövahinkoa;EV ;B           ;
6770592;11606188;11448073;1;KU;63;N; ;0;ei henkilövahinkoa;SF ;            ;36
6575577;11606191;11448076;1;KU;50;M; ;0;ei henkilövahinkoa;SF ;AB          ;33
6575577;11606192;11448077;2;KU;32;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;15
6656126;11606193;11448078;1;KU;43;M; ;0;ei henkilövahinkoa;EV ;B           ;1
6656126;11606194;11448079;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;BC          ;22
6611533;11606195;11448080;1;KU;35;N; ;0;ei henkilövahinkoa;SF ;B           ;11
6611533;11606196;11448081;2;KU;20;M; ;0;ei henkilövahinkoa;SF ;BECE        ;
6770593;11606197;11448082;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;            ;40
6770593;11606198;11448083;2;KU;35;N; ;L;loukkaantunut;SF ;            ;
6629427;11606199;11448084;1;KU;44;N; ;L;loukkaantunut;SF ;            ;26
6629427;11606200;11448085;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
6771952;11606201;11448351;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;B           ;5
6771952;11606202;11448352;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;AB          ;17
6744369;11606203;11448353;1;KU;50;M; ;0;ei henkilövahinkoa;SF ;            ;33
6744369;11606204;11448354;2;KU;60;M; ;0;ei henkilövahinkoa;SF ;            ;38
6793439;11606215;11448365;1;KU;22;N; ;0;ei henkilövahinkoa;SF ;B           ;4
6793439;11606216;11448366;2;KU;20;M; ;0;ei henkilövahinkoa;SF ;ABEC1E      ;
6805796;11606217;11448367;1;KU;72;N; ;0;ei henkilövahinkoa;SF ;AB          ;30
6805796;11606218;11448368;2;KU;55;M; ;0;ei henkilövahinkoa;SF ;AB          ;31
6742205;11606219;11448369;1;XX;; ; ;-;NA;   ;            ;
7254937;12897200;12801273;1;KU;24;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254937;12897201;12801272;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;
6789102;11606220;11448370;1;KU;15;M; ;L;loukkaantunut;SF ;AM          ;1
6789102;11606221;11448371;2;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
6793440;11606222;11448372;1;KU;29;M;O;0;ei henkilövahinkoa;EV ;EI          ;
6793440;11606223;11448373;2;KU;30;M; ;0;ei henkilövahinkoa;EV ;AB          ;
6768805;11606224;11448374;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;AB          ;5
6768805;11606225;11448375;2;KU;17;N; ;L;loukkaantunut;SF ;            ;
6768805;11606226;11448376;3;KU;17;N; ;L;loukkaantunut;SF ;            ;
6768805;11606227;11448377;4;KU;18;M; ;0;ei henkilövahinkoa;SF ;            ;0
7254939;12897202;12801271;1;KU;28;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254939;12897203;12801270;2;KU;27;M; ;0;ei henkilövahinkoa;SF ;ABC         ;
7254920;12897204;12801269;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;A2B         ;
7254920;12897205;12801268;2;KU;15;N; ;0;ei henkilövahinkoa;SF ;AM          ;
7254944;12897206;12801267;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254944;12897207;12801265;2;MA;;M; ;0;ei henkilövahinkoa;X  ;            ;
7254944;12897207;12801266;2;KU;67;M; ;0;ei henkilövahinkoa;SF ;B           ;
6696417;11606228;11448378;1;KU;25;M;O;0;ei henkilövahinkoa;   ;EI          ;
7254923;12897208;12801264;1;KU;37;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254923;12897209;12801263;2;KU;38;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254924;12897210;12801262;1;KU;46;N; ;0;ei henkilövahinkoa;SF ;AB          ;
7254924;12897211;12801261;2;KU;16;M; ;0;ei henkilövahinkoa;SF ;AM          ;
7254918;12897212;12801260;1;KU;54;N; ;0;ei henkilövahinkoa;SF ;AB          ;
7254918;12897213;12801259;2;KU;45;M; ;0;ei henkilövahinkoa;LR ;BECE        ;
7254945;12897214;12801258;1;KU;63;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;
7254945;12897215;12801257;2;KU;55;M; ;0;ei henkilövahinkoa;SF ;AB          ;
7254946;12897216;12801256;1;KU;58;M; ;0;ei henkilövahinkoa;SF ;AB          ;
7254946;12897217;12801255;2;KU;15;N; ;0;ei henkilövahinkoa;SF ;AM          ;
7254926;12897218;12801254;1;KU;60;M; ;0;ei henkilövahinkoa;SF ;ABCD        ;
7254926;12897219;12801253;2;KU;68;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254947;12897220;12801252;1;XX;; ; ;-;NA;   ;            ;
6660500;11606234;11448384;1;KU;34;M; ;0;ei henkilövahinkoa;SO ;BECEDE      ;11
6660500;11606235;11448385;2;JK;24;M; ;L;loukkaantunut;   ;            ;
6664077;11606236;11448386;1;KU;49;N; ;0;ei henkilövahinkoa;SF ;            ;26
6664077;11606237;11448387;2;KU;38;N; ;L;loukkaantunut;SF ;            ;10
6736581;11606450;11448389;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;B           ;21
6736581;11606451;11448390;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABE         ;31
6736581;11606451;11448391;2;MA;;M; ;0;ei henkilövahinkoa;   ;            ;
6770876;11606455;11448395;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
6770876;11606456;11448396;2;KU;72;M; ;L;loukkaantunut;SF ;            ;
6685115;11606460;11448401;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;ABEC1EC     ;20
6685115;11606461;11448402;2;KU;39;M; ;0;ei henkilövahinkoa;EV ;B           ;9
7254948;12897221;12801251;1;KU;15;M; ;L;loukkaantunut;SF ;AM          ;0
7254948;12897222;12801250;2;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM          ;0
7254949;12897223;12801249;1;KU;65;M; ;0;ei henkilövahinkoa;SF ;ABE         ;
7254949;12897224;12801248;2;KU;29;M; ;0;ei henkilövahinkoa;SF ;BECE        ;
7254932;12897225;12801247;1;KU;46;N; ;0;ei henkilövahinkoa;SF ;ABE         ;
7254932;12897226;12801246;2;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;
6585078;11606472;11448414;1;KU;34;N; ;L;loukkaantunut;SF ;BC          ;16
7254934;12897227;12801245;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254934;12897228;12801244;2;KU;36;M; ;0;ei henkilövahinkoa;CZE;            ;
7254950;12897229;12801243;1;KU;33;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254950;12897230;12801242;2;KU;38;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;
6663779;11606473;11448415;1;KU;42;M; ;0;ei henkilövahinkoa;SF ;            ;24
6663779;11606474;11448416;2;KU;39;M; ;0;ei henkilövahinkoa;SF ;            ;22
6663779;11606475;11448417;3;KU;48;M; ;0;ei henkilövahinkoa;SF ;            ;31
6639307;11606480;11448423;1;KU;34;M; ;0;ei henkilövahinkoa;AFG;B           ;3
6639307;11606481;11448424;2;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABCD        ;21
6639307;11606482;11448425;3;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;31
6639307;11606483;11448426;4;KU;37;M; ;0;ei henkilövahinkoa;SF ;B           ;20
6716340;11606484;11448427;1;XX;; ; ;-;NA;   ;            ;
7254940;12897231;12801241;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254940;12897232;12801240;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;A2B         ;
6768816;11606485;11448428;1;KU;17;N; ;L;loukkaantunut;SF ;A1          ;2
6768816;11606486;11448429;2;KU;37;N; ;0;ei henkilövahinkoa;SF ;B           ;19
7254951;12897233;12801239;1;KU;23;N; ;0;ei henkilövahinkoa;EV ;B           ;
7254951;12897234;12801238;2;KU;22;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254952;12897235;12801237;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254952;12897236;12801236;2;KU;25;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254925;12897237;12801235;1;KU;44;N; ;0;ei henkilövahinkoa;SF ;ABE         ;
7254925;12897238;12801234;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;BECE        ;
7254927;12897239;12801233;1;KU;15;N; ;0;ei henkilövahinkoa;SF ;AM          ;
7254927;12897240;12801232;2;KU;36;M; ;0;ei henkilövahinkoa;SF ;            ;
6682359;11606503;11448710;1;KU;46;M; ;0;ei henkilövahinkoa;SF ;            ;28
6682359;11606503;11448711;1;MA;54;N; ;0;ei henkilövahinkoa;SF ;            ;
6682359;11606504;11448712;2;KU;34;N; ;0;ei henkilövahinkoa;SF ;            ;17
6682359;11606504;11448713;2;MA;43;M; ;0;ei henkilövahinkoa;SF ;            ;
6719001;11606505;11448714;1;KU;62;N; ;0;ei henkilövahinkoa;SF ;BE          ;21
6719001;11606506;11448715;2;KU;67;N; ;0;ei henkilövahinkoa;SF ;AB          ;34
6719001;11606506;11448716;2;MA;40;N; ;L;loukkaantunut;SF ;            ;
7254928;12897274;12801231;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;ABC         ;
7254928;12897275;12801230;2;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254953;12897276;12801229;1;KU;85;M; ;0;ei henkilövahinkoa;SF ;BE          ;
7254953;12897277;12801228;2;KU;70;M; ;0;ei henkilövahinkoa;SF ;AB          ;
7254954;12897278;12801227;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;            ;
7254954;12897279;12801226;2;KU;74;M; ;0;ei henkilövahinkoa;SF ;            ;
7254955;12897280;12801225;1;KU;31;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254955;12897281;12801224;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254929;12897282;12801223;1;KU;19;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254929;12897283;12801222;2;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABE         ;
7254956;12897284;12801221;1;KU;37;M; ;0;ei henkilövahinkoa;LT ;BC          ;
7254956;12897285;12801220;2;KU;30;M; ;0;ei henkilövahinkoa;SF ;B           ;
6716341;11606507;11448717;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;B           ;
6716341;11606508;11448718;2;KU;57;N; ;0;ei henkilövahinkoa;SF ;ABE         ;38
7254931;12897286;12801219;1;KU;27;M; ;0;ei henkilövahinkoa;SF ;BC          ;
7254931;12897287;12801218;2;KU;33;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;
7254957;12897288;12801217;1;KU;58;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;
7254957;12897289;12801216;2;KU;20;N; ;0;ei henkilövahinkoa;EV ;BE          ;
7254957;12897290;12801215;3;KU;24;N; ;0;ei henkilövahinkoa;SF ;            ;
6716225;11606732;11448734;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;7
6716225;11606733;11448735;2;KU;37;M; ;0;ei henkilövahinkoa;EV ;B           ;
6768702;11606735;11448737;1;KU;78;M; ;0;ei henkilövahinkoa;   ;ABE         ;45
6768702;11606736;11448738;2;KU;72;M; ;L;loukkaantunut;   ;            ;
6760313;11606743;11448745;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;B           ;12
6760313;11606743;11448746;1;MA;33;M; ;L;loukkaantunut;SF ;            ;
6760313;11606744;11448747;2;KU;19;M; ;L;loukkaantunut;SF ;A2BE        ;1
6685852;11606745;11448748;1;KU;63;M; ;0;ei henkilövahinkoa;SF ;ABE         ;42
6685852;11606746;11448749;2;XX;; ; ;-;NA;   ;            ;
6760301;11606749;11448752;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;BC          ;6
6760301;11606750;11448753;2;KU;45;M; ;0;ei henkilövahinkoa;CH ;ABED1E      ;
6783235;11606751;11448754;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;B           ;8
6783235;11606751;11448755;1;MA;17;N; ;L;loukkaantunut;SF ;            ;
6696396;11606758;11448765;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;B           ;9
6696396;11606759;11448766;2;KU;36;M; ;0;ei henkilövahinkoa;   ;B           ;
6791147;11606760;11448767;1;KU;31;N; ;0;ei henkilövahinkoa;SF ;            ;13
6791147;11606761;11448768;2;KU;67;M; ;0;ei henkilövahinkoa;SF ;            ;42
6718247;11606763;11448770;1;XX;; ; ;-;NA;   ;            ;
6783241;11606764;11448771;1;KU;58;N; ;0;ei henkilövahinkoa;SF ;AB          ;29
6783241;11606765;11448772;2;KU;34;M; ;0;ei henkilövahinkoa;RUC;B           ;3
6783241;11606766;11448773;3;KU;31;M;O;0;ei henkilövahinkoa;   ;EI          ;11
6783241;11606767;11448774;4;KU;44;M; ;0;ei henkilövahinkoa;SF ;AB          ;26
6770482;11606768;11448775;1;KU;34;N; ;0;ei henkilövahinkoa;SF ;B           ;16
6770482;11606769;11448776;2;KU;36;N; ;L;loukkaantunut;SF ;B           ;18
6718248;11606772;11448779;1;KU;16;M;O;L;loukkaantunut;   ;EI          ;0
6744932;11606773;11448780;1;KU;31;N; ;0;ei henkilövahinkoa;SF ;B           ;14
6744932;11606774;11448781;2;KU;27;M; ;0;ei henkilövahinkoa;EV ;B           ;
7254921;12897291;12801214;1;KU;25;M; ;0;ei henkilövahinkoa;EV ;B           ;
7254921;12897292;12801213;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;ABE         ;
7254930;12897293;12801212;1;KU;26;N; ;0;ei henkilövahinkoa;SF ;AB          ;
7254930;12897294;12801211;2;KU;38;M; ;0;ei henkilövahinkoa;EV ;ABECEDE     ;
7254958;12897295;12801210;1;KU;37;N; ;0;ei henkilövahinkoa;SF ;AB          ;
7254958;12897296;12801209;2;KU;73;N; ;0;ei henkilövahinkoa;SF ;ABE         ;
6696356;11606776;11448783;1;KU;19;M;O;L;loukkaantunut;SF ;EI          ;
6696356;11606777;11448784;2;KU;27;N; ;L;loukkaantunut;SF ;            ;9
6696356;11606778;11448785;3;MA;37;N; ;0;ei henkilövahinkoa;SF ;            ;
6696356;11606778;11448786;3;MA;5;N; ;0;ei henkilövahinkoa;SF ;            ;
6696356;11606778;11448787;3;MA;3;N; ;0;ei henkilövahinkoa;SF ;            ;
6696356;11606778;11448788;3;MA;8;N; ;0;ei henkilövahinkoa;SF ;            ;
6696356;11606778;11448789;3;KU;36;M; ;0;ei henkilövahinkoa;SF ;            ;16
7254959;12897297;12801316;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;ABC         ;
7254959;12897298;12801315;2;KU;25;M; ;0;ei henkilövahinkoa;I  ;B           ;
7254960;12897299;12801314;1;KU;57;N; ;0;ei henkilövahinkoa;SF ;AB          ;
7254960;12897300;12801313;2;KU;76;M; ;0;ei henkilövahinkoa;SF ;ABE         ;
6736454;11606790;11449067;1;KU;27;M; ;L;loukkaantunut;SF ;B           ;10
6769328;11606791;11449068;1;KU;33;N; ;0;ei henkilövahinkoa;SF ;B           ;12
6769328;11606792;11449069;2;KU;42;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;24
6768715;11606793;11449070;1;KU;16;M; ;L;loukkaantunut;SF ;A1          ;2
7254961;12897301;12801312;1;KU;23;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254961;12897302;12801311;2;KU;39;M; ;0;ei henkilövahinkoa;SF ;BE          ;
7254961;12897303;12801310;3;KU;50;N; ;0;ei henkilövahinkoa;SF ;            ;
7254962;12897304;12801309;1;KU;45;M; ;0;ei henkilövahinkoa;TR ;B           ;
7254962;12897305;12801308;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;AB          ;
7254963;12897306;12801307;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;BE          ;
7254963;12897307;12801306;2;KU;24;N; ;0;ei henkilövahinkoa;SF ;BC          ;
7254933;12897248;12801304;2;KU;60;N; ;0;ei henkilövahinkoa;EV ;B           ;
7254933;12897308;12801305;1;KU;34;M; ;0;ei henkilövahinkoa;EV ;BC1         ;
7254964;12897249;12801303;1;KU;50;M; ;0;ei henkilövahinkoa;IRQ;B           ;
7254964;12897250;12801302;2;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254965;12897251;12801301;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;BC          ;
7254965;12897252;12801300;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254935;12897253;12801299;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;ABE         ;
7254935;12897254;12801298;2;KU;33;N; ;0;ei henkilövahinkoa;SF ;AB          ;
7254935;12897255;12801297;3;KU;34;M; ;0;ei henkilövahinkoa;SF ;BC          ;
7254936;12897256;12801296;1;KU;33;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254936;12897257;12801295;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
7254936;12897258;12801294;3;KU;38;M; ;0;ei henkilövahinkoa;RUS;            ;
7254966;12897259;12801293;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;BC          ;
7254966;12897260;12801292;2;KU;31;N; ;0;ei henkilövahinkoa;SF ;B           ;
6769483;11607014;11449083;1;KU;21;N; ;0;ei henkilövahinkoa;SF ;B           ;4
6769483;11607015;11449084;2;KU;54;M; ;0;ei henkilövahinkoa;EV ;BECEDE      ;
6810541;11607016;11449085;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;BCD         ;
6810541;11607017;11449086;2;KU;46;N; ;0;ei henkilövahinkoa;SF ;B           ;28
6718264;11607018;11449087;1;XX;; ; ;-;NA;   ;            ;
6718264;11607019;11449088;2;XX;; ; ;-;NA;   ;            ;
7254967;12897261;12801291;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;BC          ;
7254967;12897262;12801290;2;KU;58;M; ;0;ei henkilövahinkoa;EV ;B           ;
7254968;12897263;12801289;1;KU;47;N; ;0;ei henkilövahinkoa;SF ;AB          ;
7254968;12897264;12801288;2;KU;59;N; ;0;ei henkilövahinkoa;SF ;AB          ;
7254968;12897265;12801287;3;KU;30;M; ;0;ei henkilövahinkoa;EV ;B           ;
7254919;12897266;12801285;1;MA;16;M; ;0;ei henkilövahinkoa;SF ;            ;
7254919;12897266;12801286;1;KU;46;N; ;0;ei henkilövahinkoa;SF ;ABE         ;
7254919;12897267;12801284;2;KU;30;N; ;0;ei henkilövahinkoa;SF ;B           ;
7254938;12897268;12801283;1;KU;43;M; ;0;ei henkilövahinkoa;RUS;B           ;
7254938;12897269;12801282;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;
6742242;11607026;11449095;1;KU;61;M; ;L;loukkaantunut;SF ;ABECE       ;43
7254969;12897270;12801281;1;KU;62;M; ;0;ei henkilövahinkoa;SF ;AB          ;
7254969;12897271;12801280;2;KU;55;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;
6745005;11607027;11449096;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;BECE        ;12
6745005;11607027;11449097;1;MA;35;N; ;0;ei henkilövahinkoa;SF ;            ;
6745005;11607028;11449098;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;41
6745005;11607029;11449099;3;KU;41;M; ;0;ei henkilövahinkoa;SF ;ABC         ;24
6688748;11607037;11449107;1;KU;17;N; ;0;ei henkilövahinkoa;SF ;AM/120      ;
6688748;11607038;11449108;2;KU;51;M; ;0;ei henkilövahinkoa;SF ;BECEDE      ;13
6688749;11607039;11449109;1;KU;47;M; ;0;ei henkilövahinkoa;SF ;B           ;9
6688749;11607040;11449110;2;JK;65;N; ;L;loukkaantunut;SF ;            ;
6688750;11607043;11449113;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;            ;4
6688750;11607044;11449114;2;XX;; ; ;-;NA;   ;            ;
6791030;11607053;11449126;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;A2BECE      ;3
6791030;11607054;11449127;2;KU;65;N; ;0;ei henkilövahinkoa;SF ;ABE         ;47
6716254;11607058;11449132;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;18
6722178;11607061;11449135;1;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;
6722178;11607062;11449136;2;KU;27;N; ;0;ei henkilövahinkoa;SF ;B           ;9
6768734;11607063;11449137;1;KU;19;M; ;0;ei henkilövahinkoa;SF ;B           ;
6768734;11607064;11449138;2;KU;52;N; ;0;ei henkilövahinkoa;SF ;            ;25
6738088;11607065;11449139;1;KU;34;M; ;0;ei henkilövahinkoa;SF ;B           ;6
6738088;11607065;11449140;1;MA;;N; ;0;ei henkilövahinkoa;   ;            ;
6738088;11607066;11449141;2;KU;62;M; ;0;ei henkilövahinkoa;SF ;AB          ;26
6718148;11607067;11449142;1;KU;47;N; ;0;ei henkilövahinkoa;SF ;ABE         ;29
6718148;11607068;11449143;2;KU;66;M; ;0;ei henkilövahinkoa;SF ;AB          ;44
6575557;11607069;11449144;1;KU;54;M; ;0;ei henkilövahinkoa;D  ;            ;
