Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Kuollut;Loukk;Ajoneuvika;Ajoneuvmas
6660947;11621738;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1;6;1776
6660947;11621739;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1;3;1330
6660947;11621740;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1279
6688312;11621741;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1816
6688312;11621742;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1215
6689107;11621743;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6689107;11621744;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660159;11621745;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1205
6660159;11621746;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6655762;11621753;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;18;1178
6655762;11621754;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;3;1668
6660140;11621755;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660140;11621756;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6686262;11621757;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1810
6686262;11621758;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;4;1100
6655763;11621759;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1480
6686263;11621760;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1497
6686263;11621761;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6740304;11621763;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;2035
6740304;11621764;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1299
6740305;11621765;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;15;1576
6740305;11621766;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;16;1180
6742036;11621772;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1055
6716500;11621774;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;9;1569
6716500;11621775;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;4;1409
6716500;11621776;3;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;0;0;9;12000
6716500;11621777;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6716500;11621778;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1277
6716079;11621782;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1634
6716079;11621783;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;0;0;4;460
6656616;11621791;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;1;1092
6656616;11621792;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1594
6634416;11622005;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6634416;11622006;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1470
6660860;11622007;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1455
6660860;11622008;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1270
6621501;11622009;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;11900
6621501;11622010;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;2180
6621501;11622011;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6660141;11622012;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1687
6660141;11622013;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6740307;11622020;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1380
6689112;11622021;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6689112;11622022;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660758;11622023;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1199
6660758;11622024;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1025
6660758;11622025;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1308
6660758;11622026;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1395
6660758;11622027;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1268
6660758;11622028;6;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;2080
6717966;11622029;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1269
6717966;11622030;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6688512;11622031;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;0;0;8;17750
6688512;11622032;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;11;1555
6685694;11622033;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;21;1160
6685694;11622034;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1470
6717975;11622035;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1321
6717975;11622036;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1697
6688513;11622037;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1810
6688513;11622038;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;2201
6717976;11622041;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1225
6717976;11622042;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6717977;11622043;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1469
6717977;11622044;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1480
6717977;11622045;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1163
6717977;11622046;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6686241;11622047;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1163
6686241;11622048;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1321
6716090;11622049;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1300
6716090;11622050;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1310
6717978;11622051;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;12600
6717978;11622052;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;950
6629167;11622053;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6629460;11622054;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1681
6620057;11622056;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;805
6620057;11622057;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;2100
6622297;11622060;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1210
6622297;11622061;2;73;muu eläin;-1;Ei arvoa;-1;Ei arvoa;;;;
6621903;11622062;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6620441;11622064;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6622298;11622065;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1305
6622298;11622066;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;1;8;96
6578011;11622291;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;13320
6578011;11622292;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1439
6578382;11622295;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1395
6578382;11622296;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1115
6575438;11622304;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;8;1604
6575438;11622305;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2;5;1030
6544641;11622306;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;2183
6544641;11622307;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1595
6620668;11622308;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;7;11450
6620668;11622309;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6575618;11622310;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;1;8;64
6575618;11622311;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1890
6578262;11622312;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;4;1045
6578262;11622313;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;0;3510
6620587;11622314;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1235
6622127;11622315;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6622127;11622316;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1269
6577990;11622318;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1352
6577991;11622324;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;965
6622128;11622329;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1373
6622128;11622330;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1780
6575548;11622331;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1145
6622129;11622332;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2;21;1070
6621554;11622337;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;12;1268
6621555;11622341;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;0;2;10240
6655608;11622342;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;12;1080
6655608;11622343;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;20;1530
6575619;11622344;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1096
6575619;11622345;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;25;1100
6575619;11622346;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1601
6656363;11622347;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660325;11622348;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;14;1390
6716627;11622349;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1505
6620770;11622350;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1105
6620770;11622351;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;22;1120
6622105;11631448;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1502
6622105;11631449;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6622106;11631452;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1310
6622106;11631453;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1434
6740885;11631456;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6740885;11631457;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6740886;11631459;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1490
6714133;11631460;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;23;1180
6714133;11631461;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;1;1471
6688365;11631469;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;2101
6685461;11631470;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1315
6685461;11631471;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1190
6660733;11631474;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1275
6688955;11631481;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;2260
6688955;11631482;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6688956;11631485;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6660295;11631486;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1350
6686148;11631487;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6686148;11631488;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660671;11631489;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;17;1035
6620290;11631490;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6620290;11631491;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1506
6578257;11631492;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1183
6578257;11631493;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1315
6578257;11631494;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;24;1020
6544628;11631495;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1293
6544628;11631496;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1426
6575724;11631497;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6575724;11631498;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6520780;11631499;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1505
6520780;11631500;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1600
6544486;11631501;1;32;kuorma-auto;1;puoliperävaunu;1;ammattimaisessa ajossa;0;0;;
6544486;11631502;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1960
6505245;11631503;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;25;1220
6505311;11631504;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1734
6655944;11631505;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1115
6655944;11631506;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1710
6544629;11631507;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;1150
6544629;11631508;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6520781;11631512;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;955
6520781;11631513;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;1065
6505312;11627089;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1265
6505312;11627090;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6542945;11627091;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6542945;11627092;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1180
6505313;11627093;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1840
6494622;11627094;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1595
6485274;11627095;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;24;1660
6520868;11627101;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;3;1735
6651744;11623773;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1378
6651744;11623774;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6540474;11623777;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1265
6540474;11623778;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6542940;11623779;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;12800
6542940;11623780;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6611861;11623785;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;0;0;1;10420
6611861;11623786;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6622291;11623787;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1950
6622291;11623788;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6523642;11623791;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1080
6523642;11623792;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6611786;11623793;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1381
6611786;11623794;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6611583;11623795;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;2300
6611583;11623796;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6629701;11623801;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1150
6629701;11623802;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6540450;11623809;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;3500
6540450;11623810;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6540377;11623815;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;23;1280
6540377;11623816;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6486751;11623817;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;0;8;10350
6486751;11623818;3;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6612925;11623822;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;1400
6612925;11623823;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6611618;11623824;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1680
6611618;11623825;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6492942;11623826;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1220
6492942;11623827;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6492943;11623830;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2;17;1220
6492943;11623831;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6663875;11623836;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1370
6663875;11624046;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6651801;11624047;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;16;1025
6651802;11624048;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1175
6651802;11624049;2;73;muu eläin;-1;Ei arvoa;-1;Ei arvoa;;;;
6578428;11624054;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1145
6578428;11624055;2;73;muu eläin;-1;Ei arvoa;-1;Ei arvoa;;;;
6611804;11624056;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1540
6682454;11624057;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1170
6682454;11624058;3;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6686092;11624059;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;20;10550
6686092;11624060;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6682659;11624065;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;0;0;13700
6682659;11624066;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6651476;11624071;1;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6651476;11624072;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1645
6651479;11624077;1;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6651479;11624078;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1155
6696515;11624079;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;2183
6696515;11624080;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6696444;11624081;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1515
6744936;11624084;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1500
6744936;11624085;2;73;muu eläin;-1;Ei arvoa;-1;Ei arvoa;;;;
6663868;11624092;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;2112
6663868;11624093;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6735876;11624097;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1210
6735876;11624098;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6736441;11624099;1;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6736441;11624100;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;8270
6629653;11624103;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1394
6629653;11624104;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6760330;11624107;1;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6760330;11624108;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1590
6736499;11624113;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2;0;1435
6736499;11624114;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6682600;11624336;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;23;1340
6682600;11624337;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6742609;11624340;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;0;1576
6742609;11624341;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6760350;11624344;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;2619
6760350;11624345;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6712875;11624354;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;2056
6712875;11624355;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6712876;11624356;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1500
6712876;11624357;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6736530;11624362;1;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6736530;11624363;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1830
6783190;11624364;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1345
6783190;11624365;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6760180;11624368;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1310
6760180;11624369;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6838612;11624373;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1497
6838612;11624374;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6805736;11624377;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1928
6805736;11624378;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6883756;11624379;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6883756;11624380;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6793399;11624381;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1438
6793399;11624382;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6793400;11624383;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1401
6793400;11624384;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6842269;11624386;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1124
6842269;11624387;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6745004;11624390;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1205
6745004;11624391;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6769726;11624400;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1475
6769726;11624401;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6771961;11624624;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1163
6771961;11624625;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6760248;11624632;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1543
6760248;11624633;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6819581;11624642;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1705
6819581;11624643;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6846743;11624644;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1175
6846743;11624645;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6760131;11624646;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;0;8;250
6818715;11624647;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1395
6818715;11624648;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6736593;11624649;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;20;1170
6736593;11624650;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6846747;11624651;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1570
6846747;11624652;2;73;muu eläin;-1;Ei arvoa;-1;Ei arvoa;;;;
6783075;11624653;1;30;henkilöauto;3;kevytperävaunu;-1;Ei arvoa;0;0;8;1760
6783075;11624654;3;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6783076;11624655;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1659
6783076;11624656;2;71;peura;-1;Ei arvoa;-1;Ei arvoa;;;;
6771836;11624659;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1540
6771836;11624660;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
6814982;11624661;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1580
6814982;11624662;2;70;hirvi;-1;Ei arvoa;-1;Ei arvoa;;;;
